city_name,city_url,neighborhood_name,neighborhood_url,neighborhood_tags
la-habra-heights,https://nextdoor.com/city/la-habra-heights--ca/,"['cypressandwalnutst', 'lahabraheights', 'lhhca']","['https://nextdoor.com/neighborhood/cypressandwalnutst--la-habra-heights--ca/', 'https://nextdoor.com/neighborhood/lahabraheights--la-habra-heights--ca/', 'https://nextdoor.com/neighborhood/lhhca--la-habra-heights--ca/']","[['Neighbors', 'Peaceful', 'Beautiful', 'Birds', 'Charm', 'Dog Friendly', 'Trees', 'Friendly', 'Hills', 'Nature'], ['Peaceful', 'Quiet', 'Nature', 'Secluded', 'Wildlife', 'Beautiful', 'Trails', 'Rural', 'Trees', 'Hiking'], ['Rural', 'Scenery', 'Beautiful', 'Birds', 'Clean', 'Dog Friendly', 'Hills', 'Landscaping', 'Location', 'Nature']]"
la-honda,https://nextdoor.com/city/la-honda--ca/,['lahonda'],['https://nextdoor.com/neighborhood/lahonda--la-honda--ca/'],"[['Beautiful', 'Peaceful', 'Trees', 'Nature', 'Trails', 'Wildlife', 'Community', 'Dog Friendly', 'Hiking', 'Woods']]"
la-jolla,https://nextdoor.com/city/la-jolla--ca/,"['beachbarbertract', 'birdrocklajolla', 'countryclubhiddenvalley', 'lajollafarms', 'lajollaheightssandiego', 'lajollashores', 'lajollavillage', 'lowerhermosa', 'mesaandoms', 'mtsoledad', 'muirlands', 'ucsd', 'villageoflajollasofpearl']","['https://nextdoor.com/neighborhood/beachbarbertract--la-jolla--ca/', 'https://nextdoor.com/neighborhood/birdrocklajolla--la-jolla--ca/', 'https://nextdoor.com/neighborhood/countryclubhiddenvalley--la-jolla--ca/', 'https://nextdoor.com/neighborhood/lajollafarms--la-jolla--ca/', 'https://nextdoor.com/neighborhood/lajollaheightssandiego--la-jolla--ca/', 'https://nextdoor.com/neighborhood/lajollashores--la-jolla--ca/', 'https://nextdoor.com/neighborhood/lajollavillage--la-jolla--ca/', 'https://nextdoor.com/neighborhood/lowerhermosa--la-jolla--ca/', 'https://nextdoor.com/neighborhood/mesaandoms--la-jolla--ca/', 'https://nextdoor.com/neighborhood/mtsoledad--la-jolla--ca/', 'https://nextdoor.com/neighborhood/muirlands--la-jolla--ca/', 'https://nextdoor.com/neighborhood/ucsd--la-jolla--ca/', 'https://nextdoor.com/neighborhood/villageoflajollasofpearl--la-jolla--ca/']","[['Beach', 'Beautiful', 'Walkability', 'Ocean', 'Dog Friendly', 'Walking', 'Community', 'Weather', 'Peaceful', 'Restaurants'], ['Beach', 'Walkability', 'Family Friendly', 'Beautiful', 'Dog Friendly', 'Ocean', 'Community', 'Neighbors', 'Friendly', 'Walking'], ['Beautiful', 'Quiet', 'Weather', 'Peaceful', 'Tennis', 'Beach', 'Ocean', 'Safe', 'Charm', 'Dog Friendly'], ['Safe', 'Walkability', 'Beach', 'Restaurants', 'Dog Friendly', 'Location', 'Ocean', 'Quiet', 'Tennis', 'Trails'], ['Family Friendly', 'Walking', 'Beach', 'Clean', 'Safe', 'Beautiful', 'Weather', 'Location', 'Peaceful', 'Freeway Access'], ['Beach', 'Beautiful', 'Ocean', 'Walkability', 'Weather', 'Walking', 'Dog Friendly', 'Friendly', 'Peaceful', 'Restaurants'], ['Dog Friendly', 'Safe', 'Walkability', 'Restaurants', 'Clean', 'Friendly', 'Family Friendly', 'Parks', 'Freeway Access', 'Walking'], ['Beach', 'Beautiful', 'Walkability', 'Architecture', 'Atmosphere', 'Charm', 'Community', 'Friendly', 'Ocean', 'Weather'], ['Clean', 'Atmosphere', 'Beautiful', 'Freeway Access', 'Restaurants', 'Beach', 'Diversity', 'Dog Friendly', 'Family Friendly', 'Nature'], ['Peaceful', 'Beautiful', 'Safe', 'Family Friendly', 'Quiet', 'Friendly', 'Clean', 'Ocean', 'Beach', 'Community'], ['Beautiful', 'Peaceful', 'Beach', 'Ocean', 'Family Friendly', 'Walkability', 'Dog Friendly', 'Restaurants', 'Safe', 'Friendly'], ['Beautiful', 'Clean', 'Safe', 'Schools', 'Atmosphere', 'Community', 'Food', 'Friendly', 'Ocean', 'Peaceful'], ['Beach', 'Restaurants', 'Walking', 'Walkability', 'Beautiful', 'Ocean', 'Dog Friendly', 'Food', 'Neighbors', 'Weather']]"
lake-arrowhead,https://nextdoor.com/city/lake-arrowhead--ca/,"['deerlodgepark', 'golfcourseviewestates', 'grizzlyrdpioneerrd', 'lakearrowheadca', 'lakesidelakearrowhead', 'meadowbaynorth', 'stateroad', 'tavernbay']","['https://nextdoor.com/neighborhood/deerlodgepark--lake-arrowhead--ca/', 'https://nextdoor.com/neighborhood/golfcourseviewestates--lake-arrowhead--ca/', 'https://nextdoor.com/neighborhood/grizzlyrdpioneerrd--lake-arrowhead--ca/', 'https://nextdoor.com/neighborhood/lakearrowheadca--lake-arrowhead--ca/', 'https://nextdoor.com/neighborhood/lakesidelakearrowhead--lake-arrowhead--ca/', 'https://nextdoor.com/neighborhood/meadowbaynorth--lake-arrowhead--ca/', 'https://nextdoor.com/neighborhood/stateroad173--lake-arrowhead--ca/', 'https://nextdoor.com/neighborhood/tavernbay--lake-arrowhead--ca/']","[['Peaceful', 'Dog Friendly', 'Family Friendly', 'Neighbors', 'Safe', 'Friendly', 'Quiet', 'Beautiful', 'Community', 'Walkability'], ['Beautiful', 'Wildlife', 'Nature', 'Trees', 'Lake', 'Quiet', 'Walking', 'Hiking', 'Peaceful', 'Woods'], ['Beautiful', 'Birds', 'Charm', 'Family Friendly', 'Nature', 'Peaceful', 'Quiet', 'Trees', 'Walking', 'Architecture'], ['Beautiful', 'Woods', 'Nature', 'Peaceful', 'Quiet', 'Wildlife', 'Hiking', 'Lake', 'Trees', 'Trails'], ['Beautiful', 'Gated', 'Hiking', 'Peaceful', 'Small', 'Trees', 'Walkability', 'Weather', 'Wildlife', 'Woods'], None, ['Woods', 'Atmosphere', 'Beautiful', 'Charm', 'Nature', 'Trails', 'Wildlife', 'Peaceful', 'Walking', 'Lake'], ['Clean', 'Community', 'Dog Friendly', 'Friendly', 'Gardens', 'Houses', 'Peaceful', 'Pleasant', 'Safe', 'Scenery']]"
lake-balboa,https://nextdoor.com/city/lake-balboa--ca/,[],[],[]
lake-city,https://nextdoor.com/city/lake-city--ca/,[],[],[]
lake-elsinore,https://nextdoor.com/city/lake-elsinore--ca/,"['adela', 'alberhill', 'alphahill', 'brookstoneranch', 'butterfieldvillage', 'canyonhillslakeelsinore', 'collierave', 'delreylakeelsinore', 'grandavelakeelsinore', 'grandbeachstreets', 'grandsangstonblanche', 'harborgrandlakeelsinore', 'highlandsleharve', 'lakelandvillageshops', 'lakeviewvillage', 'lalagunaestates', 'lincolnparkca', 'northfourcorners', 'lagunalakeelsinore', 'ontariowayhousing', 'ortegahwy', 'potteryheald', 'railroaddiamonddr', 'ranchocapistrano', 'ricecanyon', 'rolandoca', 'rosetta', 'sanchezca', 'serenitypark', 'shadowmountainln', 'southlincoln', 'stonemanst', 'summerlakepark', 'thegrovelakeelsinore', 'tuscanylakeelsinore', 'uppermcvicker', 'withrowtriangle']","['https://nextdoor.com/neighborhood/adela--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/alberhill--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/alphahill--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/brookstoneranch--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/butterfieldvillage--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/canyonhillslakeelsinore--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/collierave--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/delreylakeelsinore--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/grandavelakeelsinore--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/grandbeachstreets--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/grandsangstonblanche--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/harborgrandlakeelsinore--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/highlandsleharve--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/lakelandvillageshops--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/lakeviewvillage--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/lalagunaestates--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/lincolnparkca--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/northfourcorners--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/lagunalakeelsinore--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/ontariowayhousing--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/ortegahwy--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/potteryheald--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/railroaddiamonddr--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/ranchocapistrano--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/ricecanyon--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/rolandoca--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/rosetta--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/sanchezca--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/serenitypark--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/shadowmountainln--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/southlincoln--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/stonemanst--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/summerlakepark--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/thegrovelakeelsinore--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/tuscanylakeelsinore--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/uppermcvicker--lake-elsinore--ca/', 'https://nextdoor.com/neighborhood/withrowtriangle--lake-elsinore--ca/']","[['Lake', 'Peaceful', 'Friendly', 'Nature', 'Quiet', 'Hiking', 'Hills', 'View', 'Trees', 'Family Friendly'], ['Family Friendly', 'Clean', 'Peaceful', 'Friendly', 'Quiet', 'Hills', 'Beautiful', 'Neighbors', 'Community', 'Pleasant'], ['Hills', 'Nice', 'Peaceful', 'Quiet', 'Trees', 'View', 'Walking', 'Welcoming', 'Atmosphere', 'Beautiful'], ['Quiet', 'Atmosphere', 'Beautiful', 'Friendly', 'Nature', 'Well Maintained', 'Charm', 'Clean', 'Community', 'Diversity'], ['Lake', 'View', 'Birds', 'Hills', 'Clean', 'Friendly', 'Neighbors', 'Privacy', 'Quiet', 'Beautiful'], ['Family Friendly', 'Peaceful', 'Hills', 'Clean', 'Well Maintained', 'Friendly', 'Beautiful', 'Quiet', 'Safe', 'Parks'], ['Clean', 'Dog Friendly', 'Friendly', 'Lake', 'Privacy', 'Quiet', 'Safe', 'Small'], ['Family Friendly', 'Freeway Access', 'Peaceful', 'Clean', 'Quiet', 'Parks', 'Dog Friendly', 'Hills', 'Safe', 'Friendly'], ['Peaceful', 'Beautiful', 'Safe', 'Atmosphere', 'Family Friendly', 'Friendly', 'Nice', 'Pleasant', 'Quiet', 'Rural'], ['Lake', 'Beach', 'View', 'Family Friendly', 'Community', 'Dog Friendly', 'Friendly', 'Neighbors', 'Clean', 'Wildlife'], ['Dog Friendly', 'Family Friendly', 'Hills', 'Lake', 'Peaceful', 'Quiet', 'Restaurants', 'Shopping', 'Walkability', 'Walking'], ['Lake', 'Peaceful', 'Quiet', 'Beautiful', 'Dog Friendly', 'Nature', 'Neighbors', 'Scenery', 'Walking', 'Community'], ['Quiet', 'Clean', 'Convenient', 'Neighbors', 'Peaceful', 'Pleasant', 'Safe', 'Welcoming', 'Beautiful', 'Dog Friendly'], ['Lake', 'Hills', 'View', 'Beautiful', 'Birds', 'Community', 'Dog Friendly', 'Scenery', 'Walkability', 'Weather'], ['Historic', 'Quiet', 'Lake', 'Walking', 'Friendly', 'Parks', 'Welcoming', 'Atmosphere', 'Downtown', 'Family Friendly'], ['Beautiful', 'Community', 'Nature', 'Clean', 'Peaceful', 'Family Friendly', 'Pleasant', 'Privacy', 'Quiet', 'View'], ['Family Friendly', 'Friendly', 'Quiet', 'Peaceful', 'Lake', 'Dog Friendly', 'Neighbors', 'Parks', 'Safe', 'Welcoming'], ['Lake', 'Hills', 'Nature', 'Peaceful', 'Safe', 'Dog Friendly', 'Friendly', 'Quiet', 'Hiking', 'Scenery'], ['Dog Friendly', 'Neighbors', 'Family Friendly', 'Quiet', 'Friendly', 'Parks', 'Community', 'Hiking', 'Hills', 'Lake'], ['Family Friendly', 'Parks', 'Dog Friendly', 'Clean', 'Quiet', 'Hills', 'Neighbors', 'Peaceful', 'Sidewalks', 'Walkability'], ['Beautiful', 'Hiking', 'Atmosphere', 'Community', 'Creek', 'Different', 'Dog Friendly', 'Family Friendly', 'Freeway Access', 'Friendly'], ['Neighbors', 'View', 'Atmosphere', 'Beautiful', 'Friendly', 'Lake', 'Nice', 'Community', 'Dog Friendly', 'Events'], ['Family Friendly', 'Peaceful', 'Community', 'Dog Friendly', 'Friendly', 'Quiet', 'Lake', 'Beautiful', 'Freeway Access', 'Neighbors'], None, ['Neighbors', 'Pleasant', 'Schools', 'Trees', 'Birds', 'Clean', 'Diversity', 'Dog Friendly', 'Food', 'Freeway Access'], ['Family Friendly', 'Quiet', 'Friendly', 'Clean', 'Dog Friendly', 'Hills', 'Peaceful', 'Walking', 'Hiking', 'Atmosphere'], ['Dog Friendly', 'Nature', 'Nice', 'Quiet', 'Safe', 'Clean', 'Food', 'Freeway Access', 'Friendly', 'Lake'], ['Atmosphere', 'Hills', 'Dog Friendly', 'Lake', 'Nature', 'Neighbors', 'Peaceful', 'Quiet', 'Scenery', 'View'], ['Dog Friendly', 'Family Friendly', 'Peaceful', 'Quiet', 'Clean', 'Nice', 'Open', 'Parks', 'Pleasant', 'Friendly'], ['Lake', 'Peaceful', 'Family Friendly', 'Hills', 'Neighbors', 'Safe', 'Dog Friendly', 'Friendly', 'Nature', 'Quiet'], ['Dog Friendly', 'Family Friendly', 'Quiet', 'Peaceful', 'Friendly', 'Welcoming', 'Neighbors', 'Beautiful', 'Lake', 'Surroundings'], None, ['Beautiful', 'Community', 'Kids', 'Lake', 'Family Friendly', 'Friendly', 'Hiking', 'Hills', 'Houses', 'Parks'], ['Location', 'Beach', 'Beautiful', 'Birds', 'Dog Friendly', 'Hiking', 'Historic', 'Lake', 'Large', 'Neighbors'], ['Welcoming', 'Diversity', 'Dog Friendly', 'Family Friendly', 'Freeway Access', 'Friendly', 'Lake', 'Parks', 'Peaceful', 'Quiet'], ['Quiet', 'Peaceful', 'Beautiful', 'Clean', 'Friendly', 'Family Friendly', 'Well Maintained', 'Lake', 'Walking', 'Neighbors'], ['Peaceful', 'Quiet', 'Family Friendly', 'Clean', 'Dog Friendly', 'Friendly', 'Lake', 'Neighbors', 'Pleasant', 'Welcoming']]"
lake-forest,https://nextdoor.com/city/lake-forest--ca/,"['bakerranch', 'benchmarkvillas', 'bennettranch', 'cedarglenca', 'citruslane', 'concordcrossingca', 'creeksidelakeforest', 'eltorord', 'emeraldcourt', 'encantolakeforest', 'foothillranchca', 'forestgardens', 'foxboroughway', 'grandviewcrest', 'hillviewlakeforest', 'indianhillslakeforest', 'jeronimoridgeroute', 'lagunanorth', 'lakeforestca', 'lakeparkwest', 'liptonpandora', 'meadowswood', 'missionviejoca', 'mountainviewpark', 'orangelakeforest', 'ostermannormandale', 'peachwoodlakeforest', 'penfield', 'pheasantcreekca', 'pheasentcreek', 'pittsfordpark', 'republichomesca', 'richforddriveplus', 'sanremovillas', 'serranocreek', 'serranopark', 'serranoridge', 'shadowrunranchoalisos', 'smoketreelakeforest', 'sycamorecreekca', 'tamadr', 'theeaves', 'thewoodslakeforest', 'tierravista', 'whislerridge', 'whisperinghillsca', 'whisperingtrees', 'willowglenserrano', 'windrowca']","['https://nextdoor.com/neighborhood/bakerranch--lake-forest--ca/', 'https://nextdoor.com/neighborhood/benchmarkvillas--lake-forest--ca/', 'https://nextdoor.com/neighborhood/bennettranch--lake-forest--ca/', 'https://nextdoor.com/neighborhood/cedarglenca--lake-forest--ca/', 'https://nextdoor.com/neighborhood/citruslane--lake-forest--ca/', 'https://nextdoor.com/neighborhood/concordcrossingca--lake-forest--ca/', 'https://nextdoor.com/neighborhood/creeksidelakeforest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/eltorord--lake-forest--ca/', 'https://nextdoor.com/neighborhood/emeraldcourt--lake-forest--ca/', 'https://nextdoor.com/neighborhood/encantolakeforest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/foothillranchca--lake-forest--ca/', 'https://nextdoor.com/neighborhood/forestgardens--lake-forest--ca/', 'https://nextdoor.com/neighborhood/foxboroughway--lake-forest--ca/', 'https://nextdoor.com/neighborhood/grandviewcrest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/hillviewlakeforest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/indianhillslakeforest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/jeronimoridgeroute--lake-forest--ca/', 'https://nextdoor.com/neighborhood/lagunanorth--lake-forest--ca/', 'https://nextdoor.com/neighborhood/lakeforestca--lake-forest--ca/', 'https://nextdoor.com/neighborhood/lakeparkwest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/liptonpandora--lake-forest--ca/', 'https://nextdoor.com/neighborhood/meadowswood--lake-forest--ca/', 'https://nextdoor.com/neighborhood/missionviejoca--lake-forest--ca/', 'https://nextdoor.com/neighborhood/mountainviewpark--lake-forest--ca/', 'https://nextdoor.com/neighborhood/orangelakeforest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/ostermannormandale--lake-forest--ca/', 'https://nextdoor.com/neighborhood/peachwoodlakeforest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/penfield--lake-forest--ca/', 'https://nextdoor.com/neighborhood/pheasantcreekca--lake-forest--ca/', 'https://nextdoor.com/neighborhood/pheasentcreek--lake-forest--ca/', 'https://nextdoor.com/neighborhood/pittsfordpark--lake-forest--ca/', 'https://nextdoor.com/neighborhood/republichomesca--lake-forest--ca/', 'https://nextdoor.com/neighborhood/richforddriveplus--lake-forest--ca/', 'https://nextdoor.com/neighborhood/sanremovillas--lake-forest--ca/', 'https://nextdoor.com/neighborhood/serranocreek--lake-forest--ca/', 'https://nextdoor.com/neighborhood/serranopark--lake-forest--ca/', 'https://nextdoor.com/neighborhood/serranoridge--lake-forest--ca/', 'https://nextdoor.com/neighborhood/shadowrunranchoalisos--lake-forest--ca/', 'https://nextdoor.com/neighborhood/smoketreelakeforest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/sycamorecreekca--lake-forest--ca/', 'https://nextdoor.com/neighborhood/tamadr--lake-forest--ca/', 'https://nextdoor.com/neighborhood/theeaves--lake-forest--ca/', 'https://nextdoor.com/neighborhood/thewoodslakeforest--lake-forest--ca/', 'https://nextdoor.com/neighborhood/tierravista--lake-forest--ca/', 'https://nextdoor.com/neighborhood/whislerridge--lake-forest--ca/', 'https://nextdoor.com/neighborhood/whisperinghillsca--lake-forest--ca/', 'https://nextdoor.com/neighborhood/whisperingtrees--lake-forest--ca/', 'https://nextdoor.com/neighborhood/willowglenserrano--lake-forest--ca/', 'https://nextdoor.com/neighborhood/windrowca--lake-forest--ca/']","[['Family Friendly', 'Clean', 'Well Maintained', 'Beautiful', 'Peaceful', 'Friendly', 'Safe', 'Parks', 'Community', 'Dog Friendly'], ['Dog Friendly', 'Walking', 'Peaceful', 'Clean', 'Community', 'Friendly', 'Parks', 'Safe', 'Neighbors', 'Trails'], ['Neighbors', 'Trees', 'Clean', 'Dog Friendly', 'Friendly', 'Nature', 'Trails', 'Peaceful', 'Family Friendly', 'Hiking'], ['Trees', 'Parks', 'Dog Friendly', 'Trails', 'Safe', 'Family Friendly', 'Walking', 'Clean', 'Convenient', 'Food'], ['Safe', 'Convenient', 'Family Friendly', 'Hiking', 'Nature', 'Nice', 'Trails', 'Trees', 'Clean', 'Friendly'], ['Walking', 'Dog Friendly', 'Landscaping', 'Neighbors', 'Parks', 'Stores', 'Beach', 'Charm', 'Houses', 'Quiet'], ['Creek', 'Quiet', 'Dog Friendly', 'Family Friendly', 'Walkability', 'Walking', 'Welcoming', 'Clean', 'Peaceful', 'Trails'], ['Friendly', 'Family Friendly', 'Walking', 'Quiet', 'Restaurants', 'Shopping', 'Dog Friendly', 'Food', 'Welcoming', 'Clean'], ['Safe', 'Clean', 'Friendly', 'Nice', 'Peaceful', 'Pleasant', 'Quiet', 'Walking', 'Dog Friendly', 'Houses'], ['Convenient', 'Gated', 'Hiking', 'Trails', 'Walking', 'Beach', 'Birds', 'Clean', 'Community', 'Family Friendly'], ['Family Friendly', 'Peaceful', 'Trails'], ['Beautiful', 'Peaceful', 'Friendly', 'Neighbors', 'Safe', 'Walking', 'Gated', 'Landscaping', 'Nice', 'Privacy'], ['Parks', 'Neighbors', 'Family Friendly', 'Friendly', 'Schools', 'Trails', 'Safe', 'Walking', 'Dog Friendly', 'Peaceful'], ['Family Friendly', 'Safe', 'Parks', 'Friendly', 'Peaceful', 'Beautiful', 'Clean', 'Neighbors', 'Dog Friendly', 'Walking'], ['Friendly', 'Peaceful', 'Beautiful', 'Clean', 'Dog Friendly', 'Events', 'Family Friendly', 'Food', 'Hills', 'Lake'], ['Well Maintained', 'Dog Friendly', 'Family Friendly', 'Peaceful', 'Community', 'Friendly', 'Walkability', 'Welcoming', 'Clean', 'Kids'], ['Parks', 'Walking', 'Walkability', 'Friendly', 'Peaceful', 'Quiet', 'Clean', 'Pleasant', 'Safe', 'Well Maintained'], ['Convenient', 'Eclectic', 'Events', 'Family Friendly', 'Food', 'Freeway Access', 'Green', 'Hiking', 'Mature', 'Nice'], ['Family Friendly', 'Dog Friendly', 'Walking', 'Parks', 'Quiet', 'Trees', 'Peaceful', 'Safe', 'Lake', 'Well Maintained'], ['Friendly', 'Safe', 'Neighbors', 'Well Maintained', 'Clean', 'Dog Friendly', 'Family Friendly', 'Quiet', 'Convenient', 'Peaceful'], ['Dog Friendly', 'Family Friendly', 'Neighbors', 'Peaceful', 'Freeway Access', 'Quiet', 'Safe', 'Walkability', 'Well Maintained', 'Charm'], ['Dog Friendly', 'Peaceful', 'Quiet', 'Well Maintained', 'Beach', 'Birds', 'Clean', 'Community', 'Downtown', 'Family Friendly'], ['Running', 'Clean', 'Convenient', 'Parks', 'Peaceful', 'Beautiful', 'Friendly', 'Safe', 'Walking', 'Family Friendly'], ['Parks', 'Freeway Access', 'Dog Friendly', 'Family Friendly', 'Walking', 'Food', 'Restaurants', 'Safe', 'Friendly', 'Walkability'], ['Friendly', 'Freeway Access', 'Walking', 'Dog Friendly', 'Stores', 'Well Maintained', 'Clean', 'Food', 'Hiking', 'Parks'], ['Well Maintained', 'Friendly', 'Peaceful', 'Safe', 'Dog Friendly', 'Events', 'Family Friendly', 'Nature', 'Quiet', 'Walking'], ['Clean', 'Dog Friendly', 'Friendly', 'Quiet', 'Safe', 'Walkability', 'Atmosphere', 'Convenient', 'Landscaping', 'Nature'], ['Walkability', 'Freeway Access', 'Parks', 'Stores', 'Family Friendly', 'Food', 'Peaceful', 'Restaurants', 'Walking', 'Community'], ['Creek', 'Peaceful', 'Nature', 'Family Friendly', 'Friendly', 'Restaurants', 'Trails', 'Trees', 'Walking', 'Hiking'], ['Peaceful', 'Beautiful', 'Nice', 'Quiet', 'Safe', 'Birds', 'Dog Friendly', 'Food', 'Friendly', 'Location'], ['Well Maintained', 'Clean', 'Family Friendly', 'Friendly', 'Peaceful', 'Neighbors', 'Dog Friendly', 'Pleasant', 'Trees', 'Walking'], ['Charm', 'Convenient', 'Dog Friendly', 'Freeway Access', 'Parks', 'Restaurants', 'Schools', 'Shopping', 'Sidewalks', 'Atmosphere'], ['Clean', 'Nice', 'Peaceful', 'Pleasant', 'Beautiful', 'Convenient', 'Dog Friendly', 'Family Friendly', 'Friendly', 'Kids'], None, ['Architecture', 'Atmosphere', 'Charm', 'Community', 'Convenient', 'Food', 'Hiking', 'Location', 'Neighbors', 'Restaurants'], ['Clean', 'Well Maintained', 'Dog Friendly', 'Family Friendly', 'Safe', 'Walkability', 'Walking', 'Beautiful', 'Neighbors', 'Peaceful'], ['Family Friendly', 'Parks', 'Dog Friendly', 'Safe', 'Friendly', 'Peaceful', 'Well Maintained', 'Walkability', 'Clean', 'Lake'], ['Parks', 'Quiet', 'Safe', 'Trees', 'Creek', 'Family Friendly', 'Stores', 'Trails', 'Well Maintained', 'Atmosphere'], ['Family Friendly', 'Dog Friendly', 'Safe', 'Architecture', 'Clean', 'Diversity', 'Hiking', 'Peaceful', 'Sidewalks', 'Well Maintained'], ['Walking', 'Neighbors', 'Trees', 'Walkability', 'Gated', 'Well Maintained', 'Clean', 'Family Friendly', 'Hills', 'Nature'], ['Convenient', 'Dog Friendly', 'Family Friendly', 'Freeway Access', 'Location', 'Parks', 'Beautiful', 'Clean', 'Community', 'Food'], ['Freeway Access', 'Peaceful', 'Quiet', 'Safe', 'Convenient', 'Dog Friendly', 'Food', 'Gated', 'Hills', 'Pleasant'], ['Peaceful', 'Woods', 'Atmosphere', 'Charm', 'Location', 'Trees', 'Walking', 'Houses', 'Mature', 'Quiet'], ['Safe', 'Clean', 'Hiking', 'Neighbors', 'Nice', 'Open', 'Parks', 'Peaceful', 'Quaint', 'Quiet'], None, ['Clean', 'Community', 'Diversity', 'Dog Friendly', 'Family Friendly', 'Friendly', 'Neighbors', 'Peaceful', 'Pleasant', 'Privacy'], ['Woods', 'Beautiful', 'Trees', 'Welcoming', 'Atmosphere', 'Creek', 'Dog Friendly', 'Hiking', 'Nature', 'Neighbors'], ['Friendly', 'Quiet', 'Secluded', 'Trees', 'Clean', 'Hills', 'Peaceful', 'Scenery', 'Walkability', 'Walking'], ['Family Friendly', 'Trees', 'Neighbors', 'Safe', 'Trails', 'Parks', 'Peaceful', 'Walking', 'Birds', 'Hiking']]"
lakehead,https://nextdoor.com/city/lakehead--ca/,"['gilmanrd', 'obrienmountain', 'sugarloafca']","['https://nextdoor.com/neighborhood/gilmanrd--lakehead--ca/', 'https://nextdoor.com/neighborhood/obrienmountain--lakehead--ca/', 'https://nextdoor.com/neighborhood/sugarloafca--lakehead--ca/']","[['Hiking', 'Nature', 'Quiet', 'Secluded', 'Trees', 'Beautiful', 'Clean', 'Creek', 'Freeway Access', 'Friendly'], ['Beautiful', 'Lake', 'Peaceful', 'Freeway Access', 'Nature', 'Quiet', 'Secluded', 'Trees', 'Wildlife', 'Community'], ['Rural', 'Trails', 'Wildlife', 'Bay', 'Birds', 'Dog Friendly', 'Hills', 'Lake', 'Large', 'Nature']]"
lake-hughes,https://nextdoor.com/city/lake-hughes--ca/,"['alderwoodca', 'elizabethlakeca', 'greenvalleysantaclarita']","['https://nextdoor.com/neighborhood/alderwoodca--lake-hughes--ca/', 'https://nextdoor.com/neighborhood/elizabethlakeca--lake-hughes--ca/', 'https://nextdoor.com/neighborhood/greenvalleysantaclarita--lake-hughes--ca/']","[['Beautiful', 'Quiet', 'Safe', 'Secluded', 'Family Friendly', 'Friendly', 'Nature', 'Neighbors', 'Peaceful', 'Rural'], ['Nature', 'Peaceful', 'Quiet', 'Beautiful', 'Safe', 'Wildlife', 'Hiking', 'Friendly', 'Lake', 'Community'], ['Peaceful', 'Trees', 'Wildlife', 'Quiet', 'Beautiful', 'Woods', 'Safe', 'Friendly', 'Rural', 'Small']]"
